"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","disloc2013","cab","X","edon.y","munn.y","escenario1","escenario2","escenario3","pan_clv1","pan_clv2","esc1_panCLV1","esc2_panCLV2","SQ","dsiSQ_E3"
1796,56,32,"zac",1,3,3,3,1,1,"zacatecas",1755,32,56,10,10,13,8,13,0,0,1,0.451
1797,56,32,"zac",1,3,3,3,2,2,"zacatecas",1756,32,56,10,10,14,8,14,0,0,3,0.278
1798,56,32,"zac",1,3,3,3,2,2,"zacatecas",1757,32,56,10,10,14,8,14,0,0,3,0.278
1799,56,32,"zac",1,3,3,3,2,2,"zacatecas",1758,32,56,10,10,14,8,14,0,0,3,0.278
1800,56,32,"zac",1,3,3,3,2,2,"zacatecas",1759,32,56,10,10,14,8,14,0,0,3,0.278
1801,56,32,"zac",1,3,3,3,2,2,"zacatecas",1760,32,56,10,10,14,8,14,0,0,3,0.278
1802,56,32,"zac",1,3,3,3,2,2,"zacatecas",1761,32,56,10,10,14,8,14,0,0,3,0.278
1803,56,32,"zac",1,3,3,3,2,2,"zacatecas",1762,32,56,10,10,14,8,14,0,0,3,0.278
1804,56,32,"zac",1,3,3,3,2,2,"zacatecas",1763,32,56,10,10,14,8,14,0,0,3,0.278
1805,56,32,"zac",1,3,3,3,2,2,"zacatecas",1764,32,56,10,10,14,8,14,0,0,3,0.278
1806,56,32,"zac",1,3,3,3,1,2,"zacatecas",1765,32,56,11,11,13,8,13,0,0,1,0.451
1807,56,32,"zac",1,3,3,3,2,2,"zacatecas",1766,32,56,10,10,14,8,14,0,0,3,0.278
1808,56,32,"zac",1,3,3,3,2,2,"zacatecas",1767,32,56,10,10,14,8,14,0,0,3,0.278
1809,56,32,"zac",1,3,3,3,2,2,"zacatecas",1768,32,56,10,10,14,8,14,0,0,3,0.278
1810,56,32,"zac",1,3,3,3,2,2,"zacatecas",1769,32,56,10,10,14,8,14,0,0,3,0.278
1811,56,32,"zac",1,3,3,3,2,2,"zacatecas",1770,32,56,10,10,14,8,14,0,0,3,0.278
1812,56,32,"zac",1,3,3,3,2,2,"zacatecas",1771,32,56,10,10,14,8,14,0,0,3,0.278
1813,56,32,"zac",1,3,3,3,2,2,"zacatecas",1772,32,56,10,10,14,8,14,0,0,3,0.278
1814,56,32,"zac",1,3,3,3,2,2,"zacatecas",1773,32,56,10,10,14,8,14,0,0,3,0.278
1815,56,32,"zac",1,3,3,3,1,2,"zacatecas",1774,32,56,11,11,13,8,13,0,0,1,0.451
1816,56,32,"zac",1,3,3,3,1,1,"zacatecas",1775,32,56,11,11,13,8,13,0,0,1,0.451
1817,56,32,"zac",1,3,3,3,1,1,"zacatecas",1776,32,56,11,11,13,9,13,0,0,1,0.451
1818,56,32,"zac",1,3,3,3,1,1,"zacatecas",1777,32,56,11,11,13,9,13,0,0,1,0.451
1819,56,32,"zac",1,3,3,3,1,1,"zacatecas",1778,32,56,10,10,13,9,13,0,0,1,0.451
1820,56,32,"zac",1,3,3,3,1,1,"zacatecas",1779,32,56,10,10,13,9,13,0,0,1,0.451
1821,56,32,"zac",1,3,3,3,1,1,"zacatecas",1780,32,56,10,10,13,9,13,0,0,1,0.451
1822,56,32,"zac",1,3,3,3,1,1,"zacatecas",1781,32,56,11,11,13,9,13,0,0,1,0.451
1823,56,32,"zac",1,3,3,3,1,1,"zacatecas",1782,32,56,11,11,13,9,13,0,0,1,0.451
1824,56,32,"zac",1,3,3,3,1,1,"zacatecas",1783,32,56,11,11,13,9,13,0,0,1,0.451
1825,56,32,"zac",1,3,3,3,1,1,"zacatecas",1784,32,56,11,11,13,9,13,0,0,1,0.451
1826,56,32,"zac",1,3,3,3,1,1,"zacatecas",1785,32,56,11,11,13,9,13,0,0,1,0.451
1827,56,32,"zac",1,3,3,3,1,1,"zacatecas",1786,32,56,11,11,13,9,13,0,0,1,0.451
1828,56,32,"zac",1,3,3,3,1,2,"zacatecas",1787,32,56,11,11,13,8,13,0,0,1,0.451
1829,56,32,"zac",1,3,3,3,1,2,"zacatecas",1788,32,56,11,11,13,8,13,0,0,1,0.451
1830,56,32,"zac",1,3,3,3,1,2,"zacatecas",1789,32,56,11,11,13,8,13,0,0,1,0.451
1831,56,32,"zac",1,3,3,3,1,2,"zacatecas",1790,32,56,11,11,13,8,13,0,0,1,0.451
1832,56,32,"zac",1,3,3,3,1,2,"zacatecas",1791,32,56,11,11,13,8,13,0,0,1,0.451
1833,56,32,"zac",1,3,3,3,1,2,"zacatecas",1792,32,56,11,11,13,8,13,0,0,1,0.451
1834,56,32,"zac",1,3,3,3,1,2,"zacatecas",1793,32,56,11,11,13,8,13,0,0,1,0.451
1835,56,32,"zac",1,3,3,3,1,2,"zacatecas",1794,32,56,11,11,13,8,13,0,0,1,0.451
1836,56,32,"zac",1,3,3,3,1,2,"zacatecas",1795,32,56,11,11,13,8,13,0,0,1,0.451
1837,56,32,"zac",1,3,3,3,1,2,"zacatecas",1796,32,56,11,11,13,8,13,0,0,1,0.451
1838,56,32,"zac",1,3,3,3,1,2,"zacatecas",1797,32,56,11,11,13,8,13,0,0,1,0.451
1839,56,32,"zac",1,3,3,3,1,1,"zacatecas",1798,32,56,11,11,13,9,13,0,0,1,0.451
1840,56,32,"zac",1,3,3,3,1,1,"zacatecas",1799,32,56,11,11,13,9,13,0,0,1,0.451
1841,56,32,"zac",1,3,3,3,1,1,"zacatecas",1800,32,56,11,11,13,9,13,0,0,1,0.451
1842,56,32,"zac",1,3,3,3,1,1,"zacatecas",1801,32,56,11,11,13,9,13,0,0,1,0.451
1843,56,32,"zac",1,3,3,3,1,1,"zacatecas",1802,32,56,11,11,13,9,13,0,0,1,0.451
1844,56,32,"zac",1,3,3,3,1,1,"zacatecas",1803,32,56,11,11,13,9,13,0,0,1,0.451
1845,56,32,"zac",1,3,3,3,1,1,"zacatecas",1804,32,56,11,11,13,9,13,0,0,1,0.451
1846,56,32,"zac",1,3,3,3,1,1,"zacatecas",1805,32,56,11,11,13,9,13,0,0,1,0.451
1847,56,32,"zac",1,3,3,3,1,1,"zacatecas",1806,32,56,11,11,13,9,13,0,0,1,0.451
1848,56,32,"zac",1,3,3,3,1,1,"zacatecas",1807,32,56,11,11,13,9,13,0,0,1,0.451
1849,56,32,"zac",1,3,3,3,1,1,"zacatecas",1808,32,56,11,11,13,9,13,0,0,1,0.451
1850,56,32,"zac",1,3,3,3,1,1,"zacatecas",1809,32,56,11,11,13,9,13,0,0,1,0.451
1851,56,32,"zac",1,3,3,3,1,1,"zacatecas",1810,32,56,11,11,13,9,13,0,0,1,0.451
1852,56,32,"zac",1,3,3,3,1,1,"zacatecas",1811,32,56,11,11,13,9,13,0,0,1,0.451
1853,56,32,"zac",1,3,3,3,1,2,"zacatecas",1812,32,56,11,11,13,8,13,0,0,1,0.451
1854,56,32,"zac",1,3,3,3,1,2,"zacatecas",1813,32,56,11,11,13,8,13,0,0,1,0.451
1855,56,32,"zac",1,3,3,3,1,2,"zacatecas",1814,32,56,11,11,13,8,13,0,0,1,0.451
1856,56,32,"zac",1,3,3,3,1,2,"zacatecas",1815,32,56,11,11,13,8,13,0,0,1,0.451
1857,56,32,"zac",1,3,3,3,1,2,"zacatecas",1816,32,56,11,11,13,8,13,0,0,1,0.451
1858,56,32,"zac",1,3,3,3,1,2,"zacatecas",1817,32,56,11,11,13,8,13,0,0,1,0.451
1859,56,32,"zac",1,3,3,3,1,2,"zacatecas",1818,32,56,11,11,13,8,13,0,0,1,0.451
1860,56,32,"zac",1,3,3,3,1,2,"zacatecas",1819,32,56,11,11,13,8,13,0,0,1,0.451
1861,56,32,"zac",1,3,3,3,1,2,"zacatecas",1820,32,56,11,11,13,8,13,0,0,1,0.451
1862,56,32,"zac",1,3,3,3,1,2,"zacatecas",1821,32,56,11,11,13,8,13,0,0,1,0.451
1863,56,32,"zac",1,3,3,3,1,1,"zacatecas",1822,32,56,11,11,13,9,13,0,0,1,0.451
1864,56,32,"zac",1,3,3,3,1,1,"zacatecas",1823,32,56,11,11,13,9,13,0,0,1,0.451
1865,56,32,"zac",1,3,3,3,1,1,"zacatecas",1824,32,56,11,11,13,9,13,0,0,1,0.451
1866,56,32,"zac",1,3,3,3,1,1,"zacatecas",1825,32,56,11,11,13,9,13,0,0,1,0.451
1867,56,32,"zac",1,3,3,3,1,1,"zacatecas",1826,32,56,11,11,13,9,13,0,0,1,0.451
1868,56,32,"zac",1,3,3,3,1,1,"zacatecas",1827,32,56,11,11,13,9,13,0,0,1,0.451
1869,56,32,"zac",1,3,3,3,1,2,"zacatecas",1828,32,56,11,11,13,9,13,0,0,1,0.451
1870,56,32,"zac",1,3,3,3,1,2,"zacatecas",1829,32,56,11,11,13,9,13,0,0,1,0.451
1871,56,32,"zac",1,3,3,3,2,1,"zacatecas",1830,32,56,10,10,14,9,14,0,0,3,0.278
1872,56,32,"zac",1,3,3,3,2,1,"zacatecas",1831,32,56,10,10,14,9,14,0,0,3,0.278
1873,56,32,"zac",1,3,3,3,2,1,"zacatecas",1832,32,56,10,10,14,9,14,0,0,3,0.278
1874,56,32,"zac",1,3,3,3,2,1,"zacatecas",1833,32,56,10,10,14,9,14,0,0,3,0.278
1875,56,32,"zac",1,3,3,3,2,1,"zacatecas",1834,32,56,10,10,14,9,14,0,0,3,0.278
1876,56,32,"zac",1,3,3,3,2,1,"zacatecas",1835,32,56,10,10,14,9,14,0,0,3,0.278
1877,56,32,"zac",1,3,3,3,2,1,"zacatecas",1836,32,56,10,10,14,9,14,0,0,3,0.278
1878,56,32,"zac",1,3,3,3,2,2,"zacatecas",1837,32,56,10,10,14,9,14,0,0,3,0.278
1879,56,32,"zac",1,3,3,3,2,2,"zacatecas",1838,32,56,10,10,14,9,14,0,0,3,0.278
1880,56,32,"zac",1,3,3,3,2,2,"zacatecas",1839,32,56,10,10,14,9,14,0,0,3,0.278
1881,56,32,"zac",1,3,3,3,2,1,"zacatecas",1840,32,56,10,10,14,9,14,0,0,3,0.278
1882,56,32,"zac",1,3,3,3,2,2,"zacatecas",1841,32,56,10,10,14,9,14,0,0,3,0.278
1883,17,32,"zac",5,4,4,4,4,4,"guadalupe",1842,32,17,13,13,9,6,9,0,0,4,0.653
1884,17,32,"zac",5,4,4,4,4,4,"guadalupe",1843,32,17,13,13,9,6,9,0,0,4,0.653
1885,17,32,"zac",5,4,4,4,4,4,"guadalupe",1844,32,17,13,13,9,6,9,0,0,4,0.653
1886,17,32,"zac",5,4,4,4,4,4,"guadalupe",1845,32,17,13,13,9,6,9,0,0,4,0.653
1887,17,32,"zac",5,4,4,4,4,4,"guadalupe",1846,32,17,13,13,9,6,9,0,0,4,0.653
1888,17,32,"zac",5,4,4,4,4,4,"guadalupe",1847,32,17,13,13,9,6,9,0,0,4,0.653
1889,17,32,"zac",5,4,4,4,4,4,"guadalupe",1848,32,17,13,13,9,6,9,0,0,4,0.653
1890,17,32,"zac",5,4,4,4,4,4,"guadalupe",1849,32,17,13,13,9,6,9,0,0,4,0.653
1891,17,32,"zac",5,4,4,4,4,4,"guadalupe",1850,32,17,13,13,9,6,9,0,0,4,0.653
1892,17,32,"zac",5,4,4,4,4,4,"guadalupe",1851,32,17,13,13,9,6,9,0,0,4,0.653
1893,17,32,"zac",5,4,4,4,4,4,"guadalupe",1852,32,17,13,13,9,6,9,0,0,4,0.653
1894,17,32,"zac",5,4,4,4,4,4,"guadalupe",1853,32,17,13,13,9,6,9,0,0,4,0.653
1895,17,32,"zac",5,4,4,4,4,4,"guadalupe",1854,32,17,13,13,9,6,9,0,0,4,0.653
1896,17,32,"zac",5,4,4,4,4,4,"guadalupe",1855,32,17,13,13,9,6,9,0,0,4,0.653
1897,17,32,"zac",5,4,4,4,4,4,"guadalupe",1856,32,17,13,13,9,6,9,0,0,4,0.653
1898,17,32,"zac",5,4,4,4,4,4,"guadalupe",1857,32,17,13,13,9,6,9,0,0,4,0.653
1899,17,32,"zac",5,4,4,4,4,4,"guadalupe",1858,32,17,13,13,9,6,9,0,0,4,0.653
1900,17,32,"zac",5,4,4,4,4,4,"guadalupe",1859,32,17,13,13,9,5,9,0,0,4,0.653
1901,17,32,"zac",5,4,4,4,4,4,"guadalupe",1860,32,17,13,13,9,6,9,0,0,4,0.653
1902,17,32,"zac",5,4,4,4,4,4,"guadalupe",1861,32,17,13,13,9,5,9,0,0,4,0.653
1903,17,32,"zac",5,4,4,4,4,4,"guadalupe",1862,32,17,13,13,9,5,9,0,0,4,0.653
1904,17,32,"zac",5,4,4,4,3,4,"guadalupe",1863,32,17,13,13,8,5,8,0,0,5,0.717
1905,17,32,"zac",5,4,4,4,4,4,"guadalupe",1864,32,17,13,13,9,5,9,0,0,4,0.653
1906,17,32,"zac",5,4,4,4,4,4,"guadalupe",1865,32,17,13,13,9,6,9,0,0,4,0.653
1907,17,32,"zac",5,4,4,4,3,4,"guadalupe",1866,32,17,13,13,8,5,8,0,0,5,0.717
1908,17,32,"zac",5,4,4,4,3,4,"guadalupe",1867,32,17,13,13,8,5,8,0,0,5,0.717
1909,17,32,"zac",5,4,4,4,3,4,"guadalupe",1868,32,17,13,13,8,5,8,0,0,5,0.717
